,Geography,Year,Sex,Activity Category,Prevalence_x,Coefficient of Variation_x,CV Flag_x,Standard Error_x,Standard Score_x,Alberta Prevalence_x,Category,Prevalence_y,Coefficient of Variation_y,CV Flag_y,Standard Error_y,Standard Score_y,Alberta Prevalence_y,Stress Category,Prevalence,Coefficient of Variation,CV Flag,Standard Error,Standard Score,Alberta Prevalence
721,Z4,2003,BOTH,Active or moderately active,54.76770000000001,2.6828000000000003,1.0,1.4273000000000002,-0.9439806479999999,56.114996258000005,Excellent or Very Good,74.7324,1.6853,1.0,1.1459,0.577949233,74.07016520100001,Not at all/not very/a bit stressful,75.9835,1.6162,1.0,1.1799000000000002,-0.566996073,76.65246727200002
722,Z4,2003,BOTH,Active or moderately active,54.76770000000001,2.6828000000000003,1.0,1.4273000000000002,-0.9439806479999999,56.114996258000005,Poor Fair or Good,25.2676,4.506,1.0,1.1459,-0.577949233,25.929834799,Extremely/quite a bit stressful,24.0165,4.9897,1.0,1.1799000000000002,0.5669960727000001,23.347532728
723,Z4,2003,BOTH,Active or moderately active,54.76770000000001,2.6828000000000003,1.0,1.4273000000000002,-0.9439806479999999,56.114996258000005,Poor Fair or Good,25.2676,4.506,1.0,1.1459,-0.577949233,25.929834799,Not at all/not very/a bit stressful,75.9835,1.6162,1.0,1.1799000000000002,-0.566996073,76.65246727200002
724,Z4,2003,BOTH,Inactive,45.2323,3.1984,1.0,1.4273000000000002,0.9439806476,43.885003741999995,Excellent or Very Good,74.7324,1.6853,1.0,1.1459,0.577949233,74.07016520100001,Extremely/quite a bit stressful,24.0165,4.9897,1.0,1.1799000000000002,0.5669960727000001,23.347532728
725,Z4,2003,BOTH,Inactive,45.2323,3.1984,1.0,1.4273000000000002,0.9439806476,43.885003741999995,Excellent or Very Good,74.7324,1.6853,1.0,1.1459,0.577949233,74.07016520100001,Not at all/not very/a bit stressful,75.9835,1.6162,1.0,1.1799000000000002,-0.566996073,76.65246727200002
726,Z4,2003,BOTH,Inactive,45.2323,3.1984,1.0,1.4273000000000002,0.9439806476,43.885003741999995,Poor Fair or Good,25.2676,4.506,1.0,1.1459,-0.577949233,25.929834799,Extremely/quite a bit stressful,24.0165,4.9897,1.0,1.1799000000000002,0.5669960727000001,23.347532728
727,Z4,2003,BOTH,Inactive,45.2323,3.1984,1.0,1.4273000000000002,0.9439806476,43.885003741999995,Poor Fair or Good,25.2676,4.506,1.0,1.1459,-0.577949233,25.929834799,Not at all/not very/a bit stressful,75.9835,1.6162,1.0,1.1799000000000002,-0.566996073,76.65246727200002
728,Z4,2003,FEMALE,Active or moderately active,49.97510000000001,4.1024,1.0,1.9896,-2.430754406,54.811186484,Excellent or Very Good,72.69050000000001,2.7253000000000003,1.0,1.7820000000000005,-0.22947824,73.099412736,Extremely/quite a bit stressful,24.472500000000004,8.0835,1.0,1.9549,0.0322540162,24.409467361999997
729,Z4,2003,FEMALE,Active or moderately active,49.97510000000001,4.1024,1.0,1.9896,-2.430754406,54.811186484,Excellent or Very Good,72.69050000000001,2.7253000000000003,1.0,1.7820000000000005,-0.22947824,73.099412736,Not at all/not very/a bit stressful,75.5275,2.6682,1.0,1.9549,-0.032254016,75.590532638
730,Z4,2003,FEMALE,Active or moderately active,49.97510000000001,4.1024,1.0,1.9896,-2.430754406,54.811186484,Poor Fair or Good,27.3095,6.4736,1.0,1.7820000000000005,0.22947823969999998,26.900587264000002,Extremely/quite a bit stressful,24.472500000000004,8.0835,1.0,1.9549,0.0322540162,24.409467361999997
731,Z4,2003,FEMALE,Active or moderately active,49.97510000000001,4.1024,1.0,1.9896,-2.430754406,54.811186484,Poor Fair or Good,27.3095,6.4736,1.0,1.7820000000000005,0.22947823969999998,26.900587264000002,Not at all/not very/a bit stressful,75.5275,2.6682,1.0,1.9549,-0.032254016,75.590532638
732,Z4,2003,FEMALE,Inactive,50.0249,4.0913,1.0,1.9896,2.430754405700001,45.188813516,Excellent or Very Good,72.69050000000001,2.7253000000000003,1.0,1.7820000000000005,-0.22947824,73.099412736,Extremely/quite a bit stressful,24.472500000000004,8.0835,1.0,1.9549,0.0322540162,24.409467361999997
733,Z4,2003,FEMALE,Inactive,50.0249,4.0913,1.0,1.9896,2.430754405700001,45.188813516,Excellent or Very Good,72.69050000000001,2.7253000000000003,1.0,1.7820000000000005,-0.22947824,73.099412736,Not at all/not very/a bit stressful,75.5275,2.6682,1.0,1.9549,-0.032254016,75.590532638
734,Z4,2003,FEMALE,Inactive,50.0249,4.0913,1.0,1.9896,2.430754405700001,45.188813516,Poor Fair or Good,27.3095,6.4736,1.0,1.7820000000000005,0.22947823969999998,26.900587264000002,Extremely/quite a bit stressful,24.472500000000004,8.0835,1.0,1.9549,0.0322540162,24.409467361999997
735,Z4,2003,FEMALE,Inactive,50.0249,4.0913,1.0,1.9896,2.430754405700001,45.188813516,Poor Fair or Good,27.3095,6.4736,1.0,1.7820000000000005,0.22947823969999998,26.900587264000002,Not at all/not very/a bit stressful,75.5275,2.6682,1.0,1.9549,-0.032254016,75.590532638
736,Z4,2003,MALE,Active or moderately active,59.5919,3.4396000000000004,1.0,1.9579,1.1141879987999999,57.410429063,Excellent or Very Good,76.7964,2.1167,1.0,1.5513,1.1327472318,75.039116922,Extremely/quite a bit stressful,23.5498,6.6854000000000005,1.0,1.5816,0.7929415428000001,22.295685922000004
737,Z4,2003,MALE,Active or moderately active,59.5919,3.4396000000000004,1.0,1.9579,1.1141879987999999,57.410429063,Excellent or Very Good,76.7964,2.1167,1.0,1.5513,1.1327472318,75.039116922,Not at all/not very/a bit stressful,76.45020000000002,2.3039,1.0,1.5816,-0.7929415430000001,77.704314078
738,Z4,2003,MALE,Active or moderately active,59.5919,3.4396000000000004,1.0,1.9579,1.1141879987999999,57.410429063,Poor Fair or Good,23.2036,6.694000000000001,1.0,1.5513,-1.132747232,24.960883078000002,Extremely/quite a bit stressful,23.5498,6.6854000000000005,1.0,1.5816,0.7929415428000001,22.295685922000004
739,Z4,2003,MALE,Active or moderately active,59.5919,3.4396000000000004,1.0,1.9579,1.1141879987999999,57.410429063,Poor Fair or Good,23.2036,6.694000000000001,1.0,1.5513,-1.132747232,24.960883078000002,Not at all/not very/a bit stressful,76.45020000000002,2.3039,1.0,1.5816,-0.7929415430000001,77.704314078
740,Z4,2003,MALE,Inactive,40.40810000000001,4.8066,1.0,1.9579,-1.114187999,42.589570937,Excellent or Very Good,76.7964,2.1167,1.0,1.5513,1.1327472318,75.039116922,Extremely/quite a bit stressful,23.5498,6.6854000000000005,1.0,1.5816,0.7929415428000001,22.295685922000004
741,Z4,2003,MALE,Inactive,40.40810000000001,4.8066,1.0,1.9579,-1.114187999,42.589570937,Excellent or Very Good,76.7964,2.1167,1.0,1.5513,1.1327472318,75.039116922,Not at all/not very/a bit stressful,76.45020000000002,2.3039,1.0,1.5816,-0.7929415430000001,77.704314078
742,Z4,2003,MALE,Inactive,40.40810000000001,4.8066,1.0,1.9579,-1.114187999,42.589570937,Poor Fair or Good,23.2036,6.694000000000001,1.0,1.5513,-1.132747232,24.960883078000002,Extremely/quite a bit stressful,23.5498,6.6854000000000005,1.0,1.5816,0.7929415428000001,22.295685922000004
743,Z4,2003,MALE,Inactive,40.40810000000001,4.8066,1.0,1.9579,-1.114187999,42.589570937,Poor Fair or Good,23.2036,6.694000000000001,1.0,1.5513,-1.132747232,24.960883078000002,Not at all/not very/a bit stressful,76.45020000000002,2.3039,1.0,1.5816,-0.7929415430000001,77.704314078
744,Z4,2005,BOTH,Active or moderately active,53.25230000000001,2.7586000000000004,1.0,1.4541000000000002,-1.1183976359999999,54.87861464,Excellent or Very Good,73.7809,1.7914,1.0,1.2977,-0.6042300939999999,74.565002695,Extremely/quite a bit stressful,21.0433,6.2104,1.0,1.3034,-0.995246173,22.340503477
745,Z4,2005,BOTH,Active or moderately active,53.25230000000001,2.7586000000000004,1.0,1.4541000000000002,-1.1183976359999999,54.87861464,Excellent or Very Good,73.7809,1.7914,1.0,1.2977,-0.6042300939999999,74.565002695,Not at all/not very/a bit stressful,78.95670000000001,1.705,1.0,1.3034,0.9952461729,77.65949652300002
746,Z4,2005,BOTH,Active or moderately active,53.25230000000001,2.7586000000000004,1.0,1.4541000000000002,-1.1183976359999999,54.87861464,Poor Fair or Good,26.219100000000005,4.9558,1.0,1.2977,0.6042300939999999,25.434997305000003,Extremely/quite a bit stressful,21.0433,6.2104,1.0,1.3034,-0.995246173,22.340503477
747,Z4,2005,BOTH,Active or moderately active,53.25230000000001,2.7586000000000004,1.0,1.4541000000000002,-1.1183976359999999,54.87861464,Poor Fair or Good,26.219100000000005,4.9558,1.0,1.2977,0.6042300939999999,25.434997305000003,Not at all/not very/a bit stressful,78.95670000000001,1.705,1.0,1.3034,0.9952461729,77.65949652300002
748,Z4,2005,BOTH,Inactive,46.7477,3.1169,1.0,1.4541000000000002,1.1183976362999999,45.12138536,Excellent or Very Good,73.7809,1.7914,1.0,1.2977,-0.6042300939999999,74.565002695,Extremely/quite a bit stressful,21.0433,6.2104,1.0,1.3034,-0.995246173,22.340503477
749,Z4,2005,BOTH,Inactive,46.7477,3.1169,1.0,1.4541000000000002,1.1183976362999999,45.12138536,Excellent or Very Good,73.7809,1.7914,1.0,1.2977,-0.6042300939999999,74.565002695,Not at all/not very/a bit stressful,78.95670000000001,1.705,1.0,1.3034,0.9952461729,77.65949652300002
750,Z4,2005,BOTH,Inactive,46.7477,3.1169,1.0,1.4541000000000002,1.1183976362999999,45.12138536,Poor Fair or Good,26.219100000000005,4.9558,1.0,1.2977,0.6042300939999999,25.434997305000003,Extremely/quite a bit stressful,21.0433,6.2104,1.0,1.3034,-0.995246173,22.340503477
751,Z4,2005,BOTH,Inactive,46.7477,3.1169,1.0,1.4541000000000002,1.1183976362999999,45.12138536,Poor Fair or Good,26.219100000000005,4.9558,1.0,1.2977,0.6042300939999999,25.434997305000003,Not at all/not very/a bit stressful,78.95670000000001,1.705,1.0,1.3034,0.9952461729,77.65949652300002
752,Z4,2005,FEMALE,Active or moderately active,55.1388,3.4358000000000004,1.0,1.8697,-0.48920806299999997,56.053509963,Excellent or Very Good,75.0322,2.149,1.0,1.5601,0.7134854293999999,73.91904208300001,Extremely/quite a bit stressful,21.2141,7.6161,1.0,1.6009,-0.3292682060000001,21.741172553000002
753,Z4,2005,FEMALE,Active or moderately active,55.1388,3.4358000000000004,1.0,1.8697,-0.48920806299999997,56.053509963,Excellent or Very Good,75.0322,2.149,1.0,1.5601,0.7134854293999999,73.91904208300001,Not at all/not very/a bit stressful,78.7859,2.1178,1.0,1.6009,0.3292682062,78.258827447
754,Z4,2005,FEMALE,Active or moderately active,55.1388,3.4358000000000004,1.0,1.8697,-0.48920806299999997,56.053509963,Poor Fair or Good,24.9678,6.2545,1.0,1.5601,-0.7134854290000001,26.080957917,Extremely/quite a bit stressful,21.2141,7.6161,1.0,1.6009,-0.3292682060000001,21.741172553000002
755,Z4,2005,FEMALE,Active or moderately active,55.1388,3.4358000000000004,1.0,1.8697,-0.48920806299999997,56.053509963,Poor Fair or Good,24.9678,6.2545,1.0,1.5601,-0.7134854290000001,26.080957917,Not at all/not very/a bit stressful,78.7859,2.1178,1.0,1.6009,0.3292682062,78.258827447
756,Z4,2005,FEMALE,Inactive,44.8612,4.1789000000000005,1.0,1.8697,0.4892080631,43.946490037,Excellent or Very Good,75.0322,2.149,1.0,1.5601,0.7134854293999999,73.91904208300001,Extremely/quite a bit stressful,21.2141,7.6161,1.0,1.6009,-0.3292682060000001,21.741172553000002
757,Z4,2005,FEMALE,Inactive,44.8612,4.1789000000000005,1.0,1.8697,0.4892080631,43.946490037,Excellent or Very Good,75.0322,2.149,1.0,1.5601,0.7134854293999999,73.91904208300001,Not at all/not very/a bit stressful,78.7859,2.1178,1.0,1.6009,0.3292682062,78.258827447
758,Z4,2005,FEMALE,Inactive,44.8612,4.1789000000000005,1.0,1.8697,0.4892080631,43.946490037,Poor Fair or Good,24.9678,6.2545,1.0,1.5601,-0.7134854290000001,26.080957917,Extremely/quite a bit stressful,21.2141,7.6161,1.0,1.6009,-0.3292682060000001,21.741172553000002
759,Z4,2005,FEMALE,Inactive,44.8612,4.1789000000000005,1.0,1.8697,0.4892080631,43.946490037,Poor Fair or Good,24.9678,6.2545,1.0,1.5601,-0.7134854290000001,26.080957917,Not at all/not very/a bit stressful,78.7859,2.1178,1.0,1.6009,0.3292682062,78.258827447
760,Z4,2005,MALE,Active or moderately active,51.332600000000006,4.2977,1.0,2.1783,-1.0926563759999999,53.712677301999996,Excellent or Very Good,72.5065,2.8019000000000003,1.0,1.9818,-1.362239119,75.206086539,Extremely/quite a bit stressful,20.8678,9.5592,1.0,1.9941,-1.037717334,22.937111667000003
761,Z4,2005,MALE,Active or moderately active,51.332600000000006,4.2977,1.0,2.1783,-1.0926563759999999,53.712677301999996,Excellent or Very Good,72.5065,2.8019000000000003,1.0,1.9818,-1.362239119,75.206086539,Not at all/not very/a bit stressful,79.13220000000003,2.6173,1.0,1.9941,1.0377173337,77.062888333
762,Z4,2005,MALE,Active or moderately active,51.332600000000006,4.2977,1.0,2.1783,-1.0926563759999999,53.712677301999996,Poor Fair or Good,27.4935,7.2211,1.0,1.9818,1.3622391191999998,24.793913461,Extremely/quite a bit stressful,20.8678,9.5592,1.0,1.9941,-1.037717334,22.937111667000003
763,Z4,2005,MALE,Active or moderately active,51.332600000000006,4.2977,1.0,2.1783,-1.0926563759999999,53.712677301999996,Poor Fair or Good,27.4935,7.2211,1.0,1.9818,1.3622391191999998,24.793913461,Not at all/not very/a bit stressful,79.13220000000003,2.6173,1.0,1.9941,1.0377173337,77.062888333
764,Z4,2005,MALE,Inactive,48.6674,4.4952000000000005,1.0,2.1783,1.0926563759,46.287322698000004,Excellent or Very Good,72.5065,2.8019000000000003,1.0,1.9818,-1.362239119,75.206086539,Extremely/quite a bit stressful,20.8678,9.5592,1.0,1.9941,-1.037717334,22.937111667000003
765,Z4,2005,MALE,Inactive,48.6674,4.4952000000000005,1.0,2.1783,1.0926563759,46.287322698000004,Excellent or Very Good,72.5065,2.8019000000000003,1.0,1.9818,-1.362239119,75.206086539,Not at all/not very/a bit stressful,79.13220000000003,2.6173,1.0,1.9941,1.0377173337,77.062888333
766,Z4,2005,MALE,Inactive,48.6674,4.4952000000000005,1.0,2.1783,1.0926563759,46.287322698000004,Poor Fair or Good,27.4935,7.2211,1.0,1.9818,1.3622391191999998,24.793913461,Extremely/quite a bit stressful,20.8678,9.5592,1.0,1.9941,-1.037717334,22.937111667000003
767,Z4,2005,MALE,Inactive,48.6674,4.4952000000000005,1.0,2.1783,1.0926563759,46.287322698000004,Poor Fair or Good,27.4935,7.2211,1.0,1.9818,1.3622391191999998,24.793913461,Not at all/not very/a bit stressful,79.13220000000003,2.6173,1.0,1.9941,1.0377173337,77.062888333
768,Z4,2007,BOTH,Active or moderately active,54.4055,4.873900000000001,1.0,2.6392,-0.274980436,55.131279071,Excellent or Very Good,73.63940000000002,2.6322,1.0,1.8512,-1.343733511,76.126911383,Extremely/quite a bit stressful,21.8024,8.1405,1.0,1.7715,-0.375706909,22.468017665
769,Z4,2007,BOTH,Active or moderately active,54.4055,4.873900000000001,1.0,2.6392,-0.274980436,55.131279071,Excellent or Very Good,73.63940000000002,2.6322,1.0,1.8512,-1.343733511,76.126911383,Not at all/not very/a bit stressful,78.19760000000002,2.3675,1.0,1.7715,0.3757069085000001,77.531982335
770,Z4,2007,BOTH,Active or moderately active,54.4055,4.873900000000001,1.0,2.6392,-0.274980436,55.131279071,Poor Fair or Good,26.3606,7.0169,1.0,1.8512,1.3437335107,23.873088616999997,Extremely/quite a bit stressful,21.8024,8.1405,1.0,1.7715,-0.375706909,22.468017665
771,Z4,2007,BOTH,Active or moderately active,54.4055,4.873900000000001,1.0,2.6392,-0.274980436,55.131279071,Poor Fair or Good,26.3606,7.0169,1.0,1.8512,1.3437335107,23.873088616999997,Not at all/not very/a bit stressful,78.19760000000002,2.3675,1.0,1.7715,0.3757069085000001,77.531982335
772,Z4,2007,BOTH,Inactive,45.5945,5.848000000000001,1.0,2.6392,0.2749804358,44.868720929000006,Excellent or Very Good,73.63940000000002,2.6322,1.0,1.8512,-1.343733511,76.126911383,Extremely/quite a bit stressful,21.8024,8.1405,1.0,1.7715,-0.375706909,22.468017665
773,Z4,2007,BOTH,Inactive,45.5945,5.848000000000001,1.0,2.6392,0.2749804358,44.868720929000006,Excellent or Very Good,73.63940000000002,2.6322,1.0,1.8512,-1.343733511,76.126911383,Not at all/not very/a bit stressful,78.19760000000002,2.3675,1.0,1.7715,0.3757069085000001,77.531982335
774,Z4,2007,BOTH,Inactive,45.5945,5.848000000000001,1.0,2.6392,0.2749804358,44.868720929000006,Poor Fair or Good,26.3606,7.0169,1.0,1.8512,1.3437335107,23.873088616999997,Extremely/quite a bit stressful,21.8024,8.1405,1.0,1.7715,-0.375706909,22.468017665
775,Z4,2007,BOTH,Inactive,45.5945,5.848000000000001,1.0,2.6392,0.2749804358,44.868720929000006,Poor Fair or Good,26.3606,7.0169,1.0,1.8512,1.3437335107,23.873088616999997,Not at all/not very/a bit stressful,78.19760000000002,2.3675,1.0,1.7715,0.3757069085000001,77.531982335
776,Z4,2007,FEMALE,Active or moderately active,53.6126,5.604800000000001,1.0,2.9919,-0.535839115,55.21575586500001,Excellent or Very Good,74.65830000000003,3.2013000000000003,1.0,2.2704,-0.530854471,75.863556225,Extremely/quite a bit stressful,23.256500000000006,10.9093,1.0,2.5293,-0.045711845999999993,23.372070627
777,Z4,2007,FEMALE,Active or moderately active,53.6126,5.604800000000001,1.0,2.9919,-0.535839115,55.21575586500001,Excellent or Very Good,74.65830000000003,3.2013000000000003,1.0,2.2704,-0.530854471,75.863556225,Not at all/not very/a bit stressful,76.7435,3.4173000000000004,1.0,2.5293,0.0457118457,76.62792937300001
778,Z4,2007,FEMALE,Active or moderately active,53.6126,5.604800000000001,1.0,2.9919,-0.535839115,55.21575586500001,Poor Fair or Good,25.3417,9.0273,1.0,2.2704,0.5308544708,24.136443775,Extremely/quite a bit stressful,23.256500000000006,10.9093,1.0,2.5293,-0.045711845999999993,23.372070627
779,Z4,2007,FEMALE,Active or moderately active,53.6126,5.604800000000001,1.0,2.9919,-0.535839115,55.21575586500001,Poor Fair or Good,25.3417,9.0273,1.0,2.2704,0.5308544708,24.136443775,Not at all/not very/a bit stressful,76.7435,3.4173000000000004,1.0,2.5293,0.0457118457,76.62792937300001
780,Z4,2007,FEMALE,Inactive,46.38740000000001,6.5986,1.0,2.9919,0.5358391154,44.784244135,Excellent or Very Good,74.65830000000003,3.2013000000000003,1.0,2.2704,-0.530854471,75.863556225,Extremely/quite a bit stressful,23.256500000000006,10.9093,1.0,2.5293,-0.045711845999999993,23.372070627
781,Z4,2007,FEMALE,Inactive,46.38740000000001,6.5986,1.0,2.9919,0.5358391154,44.784244135,Excellent or Very Good,74.65830000000003,3.2013000000000003,1.0,2.2704,-0.530854471,75.863556225,Not at all/not very/a bit stressful,76.7435,3.4173000000000004,1.0,2.5293,0.0457118457,76.62792937300001
782,Z4,2007,FEMALE,Inactive,46.38740000000001,6.5986,1.0,2.9919,0.5358391154,44.784244135,Poor Fair or Good,25.3417,9.0273,1.0,2.2704,0.5308544708,24.136443775,Extremely/quite a bit stressful,23.256500000000006,10.9093,1.0,2.5293,-0.045711845999999993,23.372070627
783,Z4,2007,FEMALE,Inactive,46.38740000000001,6.5986,1.0,2.9919,0.5358391154,44.784244135,Poor Fair or Good,25.3417,9.0273,1.0,2.2704,0.5308544708,24.136443775,Not at all/not very/a bit stressful,76.7435,3.4173000000000004,1.0,2.5293,0.0457118457,76.62792937300001
784,Z4,2007,MALE,Active or moderately active,55.2077,6.6218,1.0,3.6405,0.043791482,55.048274846999995,Excellent or Very Good,72.60900000000002,3.7233,1.0,2.6147,-1.4441509380000002,76.385035708,Extremely/quite a bit stressful,20.33,12.5187,1.0,2.5495,-0.488848845,21.576313517
785,Z4,2007,MALE,Active or moderately active,55.2077,6.6218,1.0,3.6405,0.043791482,55.048274846999995,Excellent or Very Good,72.60900000000002,3.7233,1.0,2.6147,-1.4441509380000002,76.385035708,Not at all/not very/a bit stressful,79.67,3.3557,1.0,2.5495,0.48884884549999996,78.42368648300001
786,Z4,2007,MALE,Active or moderately active,55.2077,6.6218,1.0,3.6405,0.043791482,55.048274846999995,Poor Fair or Good,27.391,9.5464,1.0,2.6147,1.4441509378,23.614964292,Extremely/quite a bit stressful,20.33,12.5187,1.0,2.5495,-0.488848845,21.576313517
787,Z4,2007,MALE,Active or moderately active,55.2077,6.6218,1.0,3.6405,0.043791482,55.048274846999995,Poor Fair or Good,27.391,9.5464,1.0,2.6147,1.4441509378,23.614964292,Not at all/not very/a bit stressful,79.67,3.3557,1.0,2.5495,0.48884884549999996,78.42368648300001
788,Z4,2007,MALE,Inactive,44.7923,8.1814,1.0,3.6405,-0.043791482,44.95172515300001,Excellent or Very Good,72.60900000000002,3.7233,1.0,2.6147,-1.4441509380000002,76.385035708,Extremely/quite a bit stressful,20.33,12.5187,1.0,2.5495,-0.488848845,21.576313517
